:: ERROR: Unable to proceed: no support for sourcing from '[dash|sh]' shell.
   This script must be sourced. Did you execute or source this script?
   Can be caused by sourcing from inside a "shebang-less" script.
   Can also be caused by sourcing from ZSH version 4.x or older.
LAMMPS (2 Aug 2023)
WARNING: Using I/O redirection is unreliable with parallel runs. Better to use the -in switch to read input files. (../lammps.cpp:537)
Reading restart file ...
  restart file = 2 Aug 2023, LAMMPS = 2 Aug 2023
  restoring atom style full from restart
  orthogonal box = (1.3688094 1.3688094 1.3688094) to (42.256959 42.256959 42.256959)
  2 by 2 by 3 MPI processor grid
  restoring pair style lj/cut/coul/long from restart
  restoring bond style harmonic from restart
  restoring angle style harmonic from restart
  3000 atoms
  2000 bonds
  1000 angles
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     2 = max # of 1-2 neighbors
     1 = max # of 1-3 neighbors
     1 = max # of 1-4 neighbors
     2 = max # of special neighbors
  special bonds CPU = 0.002 seconds
  read_restart CPU = 0.014 seconds
2000 atoms in group carb
1000 atoms in group oxy
Finding SHAKE clusters ...
       0 = # of size 2 clusters
    1000 = # of size 3 clusters
       0 = # of size 4 clusters
       0 = # of frozen angles
  find clusters CPU = 0.002 seconds
Resetting global fix info from restart file:
  fix style: npt, fix ID: runnpt
Resetting global fix info from restart file:
  fix style: npt, fix ID: runnpt
PPPM initialization ...
  using 12-bit tables for long-range coulomb (../kspace.cpp:342)
  G vector (1/distance) = 0.22940094
  grid = 32 32 32
  stencil order = 5
  estimated absolute RMS force accuracy = 0.00036424429
  estimated relative force accuracy = 1.0969109e-06
  using double precision KISS FFT
  3d grid and FFT values/proc = 10051 3072
Generated 1 of 1 mixed pair_coeff terms from geometric mixing rule
All restart file global fix info was re-assigned
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 17
  ghost atom cutoff = 17
  binsize = 8.5, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/coul/long, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : real
  Current step  : 15000000
  Time step     : 1
Per MPI rank memory allocation (min/avg/max) = 8.968 | 9.285 | 9.35 Mbytes
   Step         PotEng         KinEng         TotEng         Press           Temp           c_2            c_3            c_5      
  19096500  -1694.8893      1776.8025      81.913187      288.50175      255.57257      177.05278      31349.909      1.1490098    
  19097000  -1654.8978      1763.5412      108.64339      138.45447      253.66508      176.9994       31331.184      1.149007     
  19097500  -1660.044       1819.3151      159.27105      67.661894      261.68751      177.08325      31360.833      1.1489942    
  19098000  -1675.8903      1793.546       117.65571      136.78216      257.98093      177.02706      31340.912      1.1489894    
  19098500  -1622.7026      1768.2604      145.55787      95.626581      254.34389      177.05204      31349.853      1.1490089    
  19099000  -1685.4007      1785.1927      99.791997      12.671463      256.77941      177.1127       31371.351      1.1489734    
  19099500  -1768.4121      1740.1784     -28.233733      184.44264      250.30461      177.0773       31358.542      1.1489865    
  19100000  -1777.7364      1777.7717      0.035320865    202.55788      255.71198      177.19091      31399.033      1.1490101    
  19100500  -1718.0194      1741.9282      23.908788      63.50434       250.5563       177.04074      31345.76       1.1489979    
  19101000  -1758.8881      1810.6224      51.734299      117.67341      260.43716      177.16355      31389.193      1.1489843    
  19101500  -1774.3188      1724.1266     -50.192196      148.96907      247.99575      177.08421      31361.09       1.1489977    
  19102000  -1782.0519      1727.5572     -54.494759      34.57081       248.48919      177.13894      31380.381      1.1490234    
  19102500  -1768.4725      1748.798      -19.674562     -77.503726      251.54444      177.14741      31383.324      1.149005     
  19103000  -1677.9738      1719.8234      41.849615      240.81298      247.37679      176.99473      31329.451      1.148992     
  19103500  -1742.7395      1767.413       24.673544      188.05325      254.222        177.1138       31371.464      1.148986     
  19104000  -1767.7595      1773.7516      5.9920969      346.18268      255.13373      177.12408      31375.256      1.1489919    
  19104500  -1777.1915      1760.2682     -16.923283      87.535216      253.1943       177.06805      31355.206      1.148993     
  19105000  -1821.5205      1804.6015     -16.91902       122.95136      259.57114      177.14254      31381.776      1.1489942    
  19105500  -1754.2259      1739.1827     -15.043236      141.77948      250.16139      177.09972      31366.626      1.1490047    
  19106000  -1738.9077      1744.1322      5.2244751      103.84378      250.87332      177.14059      31381.038      1.1490228    
  19106500  -1681.1051      1792.7221      111.61697      211.88244      257.86242      177.04271      31346.479      1.1489949    
  19107000  -1735.7855      1738.8388      3.0533385      136.76538      250.11193      177.10768      31369.333      1.1489749    
  19107500  -1807.8359      1728.1183     -79.717581      203.23912      248.5699       177.13682      31379.696      1.1489877    
  19108000  -1797.0706      1738.4911     -58.579468     -18.65708       250.06192      177.09884      31366.098      1.1490253    
  19108500  -1780.5482      1755.1163     -25.431942     -107.04007      252.45325      177.1395       31380.62       1.1489967    
  19109000  -1759.3275      1715.7118     -43.615656      64.216863      246.78538      177.1591       31387.665      1.1490022    
  19109500  -1707.3444      1735.9194      28.57501       294.61978      249.692        177.07508      31357.793      1.1490193    
  19110000  -1683.8662      1765.1179      81.251668      138.89843      253.89187      177.12392      31375.142      1.1490151    
  19110500  -1634.7919      1778.7724      143.98047      68.545454      255.85591      177.03512      31343.923      1.1490058    
  19111000  -1652.2406      1794.4881      142.24749      106.84164      258.11644      177.0247       31340.041      1.1489914    
  19111500  -1685.3231      1784.8122      99.489154      142.26992      256.72467      177.05477      31350.685      1.1489942    
  19112000  -1682.9063      1738.1939      55.287515      165.93807      250.01916      177.08872      31362.774      1.1490063    
  19112500  -1673.271       1746.1308      72.859749      152.81318      251.16079      177.04502      31347.193      1.1490034    
  19113000  -1689.5806      1753.5231      63.94247       31.116648      252.22409      177.11889      31373.418      1.1489873    
  19113500  -1675.9666      1748.3682      72.401541      303.19752      251.48261      177.04476      31347.203      1.1489892    
  19114000  -1678.9395      1775.496       96.556537      197.73507      255.38464      177.05694      31351.588      1.1490185    
  19114500  -1633.2351      1777.262       144.02691      232.54668      255.63866      177.01887      31338.133      1.1490028    
  19115000  -1629.3027      1777.9621      148.65942      60.438892      255.73937      177.05462      31350.581      1.149004     
  19115500  -1625.009       1762.5113      137.50233      228.97282      253.51694      177.03704      31344.644      1.1489818    
  19116000  -1726.9131      1798.4557      71.54256      -105.53153      258.68713      177.13594      31379.458      1.1489751    
  19116500  -1730.256       1742.0962      11.840217      150.89932      250.58046      177.04292      31346.785      1.1489973    
  19117000  -1816.2922      1741.6454     -74.646774      146.63192      250.51562      177.21411      31407.034      1.1489977    
  19117500  -1784.2601      1733.7036     -50.556444      297.38974      249.37329      177.05931      31352.407      1.1490058    
  19118000  -1787.4431      1814.7817      27.338583      21.759573      261.03543      177.18723      31397.504      1.1490114    
  19118500  -1775.9575      1774.0484     -1.9091412      132.35651      255.17642      177.1          31366.781      1.1489839    
  19119000  -1811.7808      1764.2886     -47.492196      395.18781      253.77259      177.12834      31376.775      1.1489934    
  19119500  -1739.1498      1766.2807      27.130906      129.32896      254.05913      177.09872      31366.249      1.1490207    
  19120000  -1761.2671      1774.3461      13.079         144.30139      255.21924      177.12132      31374.117      1.1490059    
  19120500  -1780.5492      1751.6978     -28.851479      157.02531      251.96154      177.10461      31368.208      1.1489963    
  19121000  -1782.6216      1765.3102     -17.311354      83.586712      253.91953      177.10528      31368.554      1.1490038    
  19121500  -1746.8419      1732.6089     -14.232991      152.46001      249.21583      177.12451      31375.331      1.1490068    
  19122000  -1762.3241      1734.0713     -28.252797      73.689997      249.42618      177.08333      31360.674      1.1490088    
  19122500  -1740.9694      1758.5795      17.610105     -79.99227       252.9514       177.16485      31389.743      1.149018     
  19123000  -1711.9337      1716.2559      4.3221509     -34.19768       246.86363      177.05867      31352.009      1.1489866    
  19123500  -1761.0327      1752.5442     -8.488512       110.00503      252.08328      177.09163      31363.794      1.1489863    
  19124000  -1762.3765      1796.017       33.640485     -119.97908      258.33635      177.10974      31370.199      1.1490008    
  19124500  -1749.4828      1793.2691      43.786366      143.72327      257.9411       177.10246      31367.398      1.1489947    
  19125000  -1683.6672      1765.6286      81.961405      296.20893      253.96533      176.98814      31327.149      1.1490113    
  19125500  -1721.3955      1787.3784      65.982969      183.23539      257.09379      177.09235      31363.853      1.1489826    
  19126000  -1765.2364      1781.2507      16.014308      66.439988      256.21239      177.05179      31349.47       1.1489984    
  19126500  -1783.6392      1839.9283      56.289076      133.04741      264.65248      177.09391      31364.375      1.1489986    
  19127000  -1751.4219      1774.4396      23.017692      9.6658179      255.23268      177.07598      31358.063      1.1490134    
  19127500  -1776.6697      1774.8999     -1.769717      -30.462522      255.29891      177.06827      31355.364      1.1489887    
  19128000  -1799.9869      1771.752      -28.234846     -41.633702      254.84612      177.19661      31401.016      1.1490065    
  19128500  -1717.94        1745.1355      27.19556       181.59873      251.01764      177.10541      31368.673      1.1490139    
  19129000  -1710.151       1792.9138      82.762783      103.41773      257.89         177.09913      31366.658      1.1490035    
  19129500  -1753.2127      1774.1212      20.908492      127.10654      255.1869       177.11443      31371.771      1.149003     
  19130000  -1728.353       1759.0315      30.678511      201.04512      253.01641      177.0756       31358.14       1.1490046    
  19130500  -1731.0202      1781.0254      50.005257      179.92623      256.17999      177.06882      31355.676      1.1490031    
  19131000  -1725.9998      1752.1197      26.119924      280.75096      252.02223      177.10731      31369.25       1.1490064    
  19131500  -1712.277       1740.0021      27.725144      126.88287      250.27925      177.07322      31357.16       1.149003     
  19132000  -1693.4595      1747.4493      53.989761      21.094906      251.35044      177.06092      31352.937      1.1489909    
  19132500  -1762.6233      1827.7686      65.145229     -27.219986      262.90345      177.08416      31361.116      1.1489836    
  19133000  -1808.1018      1761.9383     -46.163498     -5.9144107      253.43453      177.13957      31380.575      1.1490013    
  19133500  -1793.1362      1716.0233     -77.112891      271.48155      246.83018      177.12977      31377.105      1.1489948    
  19134000  -1782.4656      1734.8098     -47.655843      109.31227      249.53239      177.14493      31382.622      1.1490098    
  19134500  -1739.7384      1719.4806     -20.257803     -46.595799      247.32748      177.13179      31377.856      1.1490198    
  19135000  -1709.4425      1733.4943      24.051845     -3.6988462      249.34319      177.06741      31355.172      1.1489903    
  19135500  -1733.681       1780.3521      46.671131     -22.069264      256.08314      177.10815      31369.625      1.1489957    
  19136000  -1689.4076      1715.601       26.193402      119.00099      246.76944      177.06677      31354.831      1.1490096    
  19136500  -1718.6684      1771.5197      52.851277     -20.924345      254.81269      177.10994      31370.135      1.1489856    
  19137000  -1761.6718      1794.4167      32.744876      240.35529      258.10617      177.12724      31376.442      1.1489801    
  19137500  -1792.0577      1778.2324     -13.825306      51.170676      255.77824      177.08003      31359.575      1.1489901    
  19138000  -1798.7678      1771.9586     -26.80922       184.47668      254.87582      177.11295      31371.158      1.1490043    
  19138500  -1746.9753      1772.0641      25.088766      183.78497      254.891        177.07893      31359.237      1.1490165    
  19139000  -1671.9233      1745.4318      73.508517      125.16028      251.06026      177.05173      31349.614      1.149021     
  19139500  -1685.0782      1772.7496      87.671388      94.438956      254.9896       177.10657      31369.038      1.1489828    
  19140000  -1710.5324      1737.4983      26.965988      301.84369      249.91912      177.07503      31357.796      1.1489954    
  19140500  -1761.1913      1782.3426      21.151232      148.15827      256.36944      177.12536      31375.698      1.1490171    
